========== MNIST_CENTRAL_SMALL_RESNET14 ==========
========== MNIST_CENTRAL_SMALL_RESNET14 ==========
========== MNIST_CENTRAL_SMALL_RESNET14 ==========
client 0 train samples 50000
val samples--------- 1000
test samples-------- 9000
===================== Start Stage-1 =====================
len(client_models)=1
len(train_loaders)=1
opt[0]=SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.01
    maximize: False
    momentum: 0.9
    nesterov: False
    weight_decay: 0
)
001 == clients == 0.481 train loss 0.289 | test loss 0.342 | train acc 0.901 | test acc 0.873    == global model ==  train loss 0.307 | test loss 0.348 | train acc 0.898 | test acc 0.868 
152 == clients == 0.005 train loss 0.001 | test loss 0.073 | train acc 1.000 | test acc 0.988    == global model ==  train loss 0.003 | test loss 0.048 | train acc 0.998 | test acc 0.991 
153 == clients == 0.005 train loss 0.003 | test loss 0.075 | train acc 0.998 | test acc 0.984    == global model ==  train loss 0.002 | test loss 0.061 | train acc 0.998 | test acc 0.988 
154 == clients == 0.005 train loss 0.003 | test loss 0.092 | train acc 1.000 | test acc 0.983    == global model ==  train loss 0.002 | test loss 0.072 | train acc 1.000 | test acc 0.988 
155 == clients == 0.005 train loss 0.003 | test loss 0.088 | train acc 0.998 | test acc 0.982    == global model ==  train loss 0.001 | test loss 0.063 | train acc 1.000 | test acc 0.988 
156 == clients == 0.005 train loss 0.006 | test loss 0.087 | train acc 0.997 | test acc 0.981    == global model ==  train loss 0.004 | test loss 0.063 | train acc 0.998 | test acc 0.984 
157 == clients == 0.006 train loss 0.000 | test loss 0.079 | train acc 1.000 | test acc 0.982    == global model ==  train loss 0.001 | test loss 0.072 | train acc 1.000 | test acc 0.983 
158 == clients == 0.006 train loss 0.005 | test loss 0.093 | train acc 0.998 | test acc 0.980    == global model ==  train loss 0.005 | test loss 0.074 | train acc 0.998 | test acc 0.983 
159 == clients == 0.005 train loss 0.009 | test loss 0.079 | train acc 0.993 | test acc 0.986    == global model ==  train loss 0.003 | test loss 0.061 | train acc 1.000 | test acc 0.990 
160 == clients == 0.005 train loss 0.005 | test loss 0.077 | train acc 0.998 | test acc 0.981    == global model ==  train loss 0.002 | test loss 0.058 | train acc 1.000 | test acc 0.984 
161 == clients == 0.005 train loss 0.003 | test loss 0.078 | train acc 0.998 | test acc 0.987    == global model ==  train loss 0.003 | test loss 0.052 | train acc 0.998 | test acc 0.993 
162 == clients == 0.005 train loss 0.003 | test loss 0.080 | train acc 0.998 | test acc 0.981    == global model ==  train loss 0.006 | test loss 0.056 | train acc 0.997 | test acc 0.984 
163 == clients == 0.005 train loss 0.006 | test loss 0.089 | train acc 0.997 | test acc 0.981    == global model ==  train loss 0.008 | test loss 0.071 | train acc 0.997 | test acc 0.981 
164 == clients == 0.005 train loss 0.003 | test loss 0.100 | train acc 0.998 | test acc 0.981    == global model ==  train loss 0.001 | test loss 0.066 | train acc 1.000 | test acc 0.984 
165 == clients == 0.005 train loss 0.001 | test loss 0.083 | train acc 1.000 | test acc 0.983    == global model ==  train loss 0.001 | test loss 0.056 | train acc 1.000 | test acc 0.986 
166 == clients == 0.005 train loss 0.001 | test loss 0.074 | train acc 1.000 | test acc 0.988    == global model ==  train loss 0.002 | test loss 0.055 | train acc 1.000 | test acc 0.990 
167 == clients == 0.004 train loss 0.001 | test loss 0.095 | train acc 1.000 | test acc 0.977    == global model ==  train loss 0.006 | test loss 0.075 | train acc 0.998 | test acc 0.981 
168 == clients == 0.004 train loss 0.004 | test loss 0.080 | train acc 0.998 | test acc 0.986    == global model ==  train loss 0.001 | test loss 0.066 | train acc 1.000 | test acc 0.986 
169 == clients == 0.004 train loss 0.001 | test loss 0.083 | train acc 1.000 | test acc 0.983    == global model ==  train loss 0.002 | test loss 0.073 | train acc 0.998 | test acc 0.986 
170 == clients == 0.003 train loss 0.003 | test loss 0.068 | train acc 0.998 | test acc 0.986    == global model ==  train loss 0.002 | test loss 0.047 | train acc 0.998 | test acc 0.988 
171 == clients == 0.004 train loss 0.001 | test loss 0.081 | train acc 1.000 | test acc 0.984    == global model ==  train loss 0.005 | test loss 0.061 | train acc 0.998 | test acc 0.988 
172 == clients == 0.004 train loss 0.005 | test loss 0.080 | train acc 0.998 | test acc 0.982    == global model ==  train loss 0.001 | test loss 0.052 | train acc 1.000 | test acc 0.986 
173 == clients == 0.004 train loss 0.002 | test loss 0.079 | train acc 1.000 | test acc 0.982    == global model ==  train loss 0.002 | test loss 0.061 | train acc 0.998 | test acc 0.984 
174 == clients == 0.006 train loss 0.003 | test loss 0.081 | train acc 0.998 | test acc 0.981    == global model ==  train loss 0.005 | test loss 0.067 | train acc 0.998 | test acc 0.983 
175 == clients == 0.005 train loss 0.011 | test loss 0.114 | train acc 0.995 | test acc 0.975    == global model ==  train loss 0.007 | test loss 0.098 | train acc 0.997 | test acc 0.974 
176 == clients == 0.004 train loss 0.007 | test loss 0.107 | train acc 0.997 | test acc 0.981    == global model ==  train loss 0.004 | test loss 0.084 | train acc 1.000 | test acc 0.983 
177 == clients == 0.005 train loss 0.001 | test loss 0.081 | train acc 1.000 | test acc 0.986    == global model ==  train loss 0.001 | test loss 0.058 | train acc 1.000 | test acc 0.990 
178 == clients == 0.004 train loss 0.004 | test loss 0.083 | train acc 0.998 | test acc 0.986    == global model ==  train loss 0.002 | test loss 0.062 | train acc 1.000 | test acc 0.988 
179 == clients == 0.005 train loss 0.000 | test loss 0.098 | train acc 1.000 | test acc 0.983    == global model ==  train loss 0.002 | test loss 0.070 | train acc 1.000 | test acc 0.988 
180 == clients == 0.004 train loss 0.000 | test loss 0.075 | train acc 1.000 | test acc 0.986    == global model ==  train loss 0.003 | test loss 0.061 | train acc 1.000 | test acc 0.988 
181 == clients == 0.004 train loss 0.001 | test loss 0.100 | train acc 1.000 | test acc 0.982    == global model ==  train loss 0.001 | test loss 0.070 | train acc 1.000 | test acc 0.984 
182 == clients == 0.003 train loss 0.004 | test loss 0.094 | train acc 0.997 | test acc 0.980    == global model ==  train loss 0.003 | test loss 0.070 | train acc 0.998 | test acc 0.983 
183 == clients == 0.003 train loss 0.003 | test loss 0.096 | train acc 1.000 | test acc 0.982    == global model ==  train loss 0.001 | test loss 0.084 | train acc 1.000 | test acc 0.984 
184 == clients == 0.003 train loss 0.000 | test loss 0.097 | train acc 1.000 | test acc 0.981    == global model ==  train loss 0.008 | test loss 0.073 | train acc 0.995 | test acc 0.986 
185 == clients == 0.004 train loss 0.001 | test loss 0.106 | train acc 1.000 | test acc 0.975    == global model ==  train loss 0.003 | test loss 0.087 | train acc 1.000 | test acc 0.977 
186 == clients == 0.004 train loss 0.001 | test loss 0.086 | train acc 1.000 | test acc 0.984    == global model ==  train loss 0.003 | test loss 0.059 | train acc 0.998 | test acc 0.988 
187 == clients == 0.003 train loss 0.001 | test loss 0.089 | train acc 1.000 | test acc 0.983    == global model ==  train loss 0.008 | test loss 0.059 | train acc 0.995 | test acc 0.988 
188 == clients == 0.003 train loss 0.001 | test loss 0.077 | train acc 1.000 | test acc 0.984    == global model ==  train loss 0.002 | test loss 0.059 | train acc 1.000 | test acc 0.988 
189 == clients == 0.003 train loss 0.001 | test loss 0.097 | train acc 1.000 | test acc 0.982    == global model ==  train loss 0.004 | test loss 0.080 | train acc 0.998 | test acc 0.984 
190 == clients == 0.003 train loss 0.006 | test loss 0.102 | train acc 0.998 | test acc 0.980    == global model ==  train loss 0.001 | test loss 0.073 | train acc 1.000 | test acc 0.986 
191 == clients == 0.003 train loss 0.002 | test loss 0.095 | train acc 1.000 | test acc 0.976    == global model ==  train loss 0.000 | test loss 0.070 | train acc 1.000 | test acc 0.981 
192 == clients == 0.004 train loss 0.000 | test loss 0.092 | train acc 1.000 | test acc 0.984    == global model ==  train loss 0.000 | test loss 0.062 | train acc 1.000 | test acc 0.990 
193 == clients == 0.005 train loss 0.003 | test loss 0.088 | train acc 0.998 | test acc 0.984    == global model ==  train loss 0.000 | test loss 0.071 | train acc 1.000 | test acc 0.988 
194 == clients == 0.004 train loss 0.001 | test loss 0.086 | train acc 1.000 | test acc 0.984    == global model ==  train loss 0.006 | test loss 0.066 | train acc 0.998 | test acc 0.988 
195 == clients == 0.004 train loss 0.001 | test loss 0.078 | train acc 1.000 | test acc 0.988    == global model ==  train loss 0.005 | test loss 0.053 | train acc 0.997 | test acc 0.991 
196 == clients == 0.004 train loss 0.003 | test loss 0.087 | train acc 1.000 | test acc 0.982    == global model ==  train loss 0.001 | test loss 0.074 | train acc 1.000 | test acc 0.986 
197 == clients == 0.004 train loss 0.004 | test loss 0.104 | train acc 0.997 | test acc 0.981    == global model ==  train loss 0.002 | test loss 0.079 | train acc 1.000 | test acc 0.983 
198 == clients == 0.005 train loss 0.001 | test loss 0.085 | train acc 1.000 | test acc 0.986    == global model ==  train loss 0.001 | test loss 0.064 | train acc 1.000 | test acc 0.988 
199 == clients == 0.003 train loss 0.001 | test loss 0.087 | train acc 1.000 | test acc 0.984    == global model ==  train loss 0.001 | test loss 0.063 | train acc 1.000 | test acc 0.990 
200 == clients == 0.004 train loss 0.008 | test loss 0.083 | train acc 0.995 | test acc 0.986    == global model ==  train loss 0.001 | test loss 0.058 | train acc 1.000 | test acc 0.988 
global model -- val_loss=0.076 -- val_acc=0.984 -- test_loss=0.047 -- test_acc=0.990
===========total runtime 3049===========
